ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Initials,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,AnsAbility.RESP,AnsAbility.RT,AnsAbility.RTTime,AnsHonest.RESP,AnsHonest.RT,AnsHonest.RTTime,Attribute1,BlockList,BlockList.Cycle,BlockList.Sample,NumberRecall1.ACC,NumberRecall1.CRESP,NumberRecall1.DurationError,NumberRecall1.OnsetDelay,NumberRecall1.OnsetTime,NumberRecall1.RESP,NumberRecall1.RT,NumberRecall1.RTTime,PANASnext.RT,PANASnext.RTTime,Procedure[Block],RMEStim1.ACC,RMEStim1.CRESP,RMEStim1.DurationError,RMEStim1.OnsetDelay,RMEStim1.OnsetTime,RMEStim1.RESP,RMEStim1.RT,RMEStim1.RTTime,Running[Block],Slide2.ACC,Slide2.CRESP,Slide2.DurationError,Slide2.OnsetDelay,Slide2.OnsetTime,Slide2.RESP,Slide2.RT,Slide2.RTTime,STAInext.RT,STAInext.RTTime,Trial,colordiscrim,colordiscrim.Cycle,colordiscrim.Sample,colortask.ACC,colortask.CRESP,colortask.DurationError,colortask.OnsetDelay,colortask.OnsetTime,colortask.RESP,colortask.RT,colortask.RTTime,CorrectAnswer,correctanswernum,filename,NumberRecall.ACC,NumberRecall.CRESP,NumberRecall.DurationError,NumberRecall.OnsetDelay,NumberRecall.OnsetTime,NumberRecall.RESP,NumberRecall.RT,NumberRecall.RTTime,Numbers,NumRecall,PANASQuestions,PANASQuestions.Cycle,PANASQuestions.Sample,PANASStim.RESP,PANASStim.RT,PANASStim.RTTime,Procedure[Trial],RMEStim.ACC,RMEStim.CRESP,RMEStim.DurationError,RMEStim.OnsetDelay,RMEStim.OnsetTime,RMEStim.RESP,RMEStim.RT,RMEStim.RTTime,RMETrialList,RMETrialList.Cycle,RMETrialList.Sample,Running[Trial],STAIQuestions,STAIQuestions.Cycle,STAIQuestions.Sample,STAIStim.RESP,STAIStim.RT,STAIStim.RTTime
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,4569,2215774,17,,,,,,,,,,,,,,STAI17.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,17,1,17,3,2540,2327866
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,4569,2215774,18,,,,,,,,,,,,,,STAI18.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,18,1,18,1,3402,2331478
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,4569,2215774,19,,,,,,,,,,,,,,STAI19.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,19,1,19,2,3109,2334834
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,4569,2215774,20,,,,,,,,,,,,,,STAI20.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,20,1,20,3,3493,2338551
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,1,,,,,,,,,,,,,,PANAS01.bmp,,,,,,,,,,,1,1,1,3,15673,2356731,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,2,,,,,,,,,,,,,,PANAS02.bmp,,,,,,,,,,,2,1,2,4,3308,2360214,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,3,,,,,,,,,,,,,,PANAS03.bmp,,,,,,,,,,,3,1,3,1,4693,2365115,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,4,,,,,,,,,,,,,,PANAS04.bmp,,,,,,,,,,,4,1,4,4,3427,2368699,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,5,,,,,,,,,,,,,,PANAS05.bmp,,,,,,,,,,,5,1,5,2,3147,2372002,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,6,,,,,,,,,,,,,,PANAS06.bmp,,,,,,,,,,,6,1,6,4,3423,2375577,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,7,,,,,,,,,,,,,,PANAS07.bmp,,,,,,,,,,,7,1,7,1,4576,2380380,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,8,,,,,,,,,,,,,,PANAS08.bmp,,,,,,,,,,,8,1,8,1,2095,2382715,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,9,,,,,,,,,,,,,,PANAS09.bmp,,,,,,,,,,,9,1,9,1,3130,2386116,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,10,,,,,,,,,,,,,,PANAS10.bmp,,,,,,,,,,,10,1,10,1,1543,2387829,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,11,,,,,,,,,,,,,,PANAS11.bmp,,,,,,,,,,,11,1,11,2,4661,2392714,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,12,,,,,,,,,,,,,,PANAS12.bmp,,,,,,,,,,,12,1,12,2,3627,2396496,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,13,,,,,,,,,,,,,,PANAS13.bmp,,,,,,,,,,,13,1,13,2,3083,2399718,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,14,,,,,,,,,,,,,,PANAS14.bmp,,,,,,,,,,,14,1,14,3,2080,2401948,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,15,,,,,,,,,,,,,,PANAS15.bmp,,,,,,,,,,,15,1,15,1,2513,2404697,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,16,,,,,,,,,,,,,,PANAS16.bmp,,,,,,,,,,,16,1,16,2,1564,2406465,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,17,,,,,,,,,,,,,,PANAS17.bmp,,,,,,,,,,,17,1,17,2,2196,2408863,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,18,,,,,,,,,,,,,,PANAS18.bmp,,,,,,,,,,,18,1,18,2,2847,2411897,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2896,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">687200347640</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-12-05T13:41:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2896-1,60.007,1.0.0.432,1,KS,6139908,Professional,2.0.10.353,2.0.10.353,12/5/2017,12/5/2017 13:41,8:41:52,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,2161,2340852,PANAS,,,,,,,,,BlockList,,,,,,,,,,,19,,,,,,,,,,,,,,PANAS19.bmp,,,,,,,,,,,19,1,19,1,4509,2416609,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
